x,y,z,u,v,z,0.,0.,0.,0.,0.,0.
25.500,-12.000,0.000,5.720,-15.228,0.000,0.,0.,0.,0.,0.,0.
25.500,-11.000,0.000,5.225,-15.211,0.000,0.,0.,0.,0.,0.,0.
25.500,-10.000,0.000,4.734,-15.195,0.000,0.,0.,0.,0.,0.,0.
25.500,-9.000,0.000,4.248,-15.181,0.000,0.,0.,0.,0.,0.,0.
25.500,-8.000,0.000,3.766,-15.169,0.000,0.,0.,0.,0.,0.,0.
25.500,-7.000,0.000,3.288,-15.158,0.000,0.,0.,0.,0.,0.,0.
25.500,-6.000,0.000,2.812,-15.148,0.000,0.,0.,0.,0.,0.,0.
25.500,-5.000,0.000,2.340,-15.140,0.000,0.,0.,0.,0.,0.,0.
25.500,-4.000,0.000,1.869,-15.134,0.000,0.,0.,0.,0.,0.,0.
25.500,-3.000,0.000,1.400,-15.128,0.000,0.,0.,0.,0.,0.,0.
25.500,-2.000,0.000,0.933,-15.125,0.000,0.,0.,0.,0.,0.,0.
25.500,-1.000,0.000,0.466,-15.123,0.000,0.,0.,0.,0.,0.,0.
25.500,0.000,0.000,0.000,-15.122,0.000,0.,0.,0.,0.,0.,0.
25.500,1.000,0.000,-0.466,-15.123,0.000,0.,0.,0.,0.,0.,0.
25.500,2.000,0.000,-0.933,-15.125,0.000,0.,0.,0.,0.,0.,0.
25.500,3.000,0.000,-1.400,-15.128,0.000,0.,0.,0.,0.,0.,0.
25.500,4.000,0.000,-1.869,-15.134,0.000,0.,0.,0.,0.,0.,0.
25.500,5.000,0.000,-2.340,-15.140,0.000,0.,0.,0.,0.,0.,0.
25.500,6.000,0.000,-2.812,-15.148,0.000,0.,0.,0.,0.,0.,0.
25.500,7.000,0.000,-3.288,-15.158,0.000,0.,0.,0.,0.,0.,0.
25.500,8.000,0.000,-3.766,-15.169,0.000,0.,0.,0.,0.,0.,0.
25.500,9.000,0.000,-4.248,-15.181,0.000,0.,0.,0.,0.,0.,0.
25.500,10.000,0.000,-4.734,-15.195,0.000,0.,0.,0.,0.,0.,0.
25.500,11.000,0.000,-5.225,-15.211,0.000,0.,0.,0.,0.,0.,0.
25.500,12.000,0.000,-5.720,-15.228,0.000,0.,0.,0.,0.,0.,0.
26.500,-12.000,0.000,5.660,-14.729,0.000,0.,0.,0.,0.,0.,0.
26.500,-11.000,0.000,5.170,-14.712,0.000,0.,0.,0.,0.,0.,0.
26.500,-10.000,0.000,4.684,-14.696,0.000,0.,0.,0.,0.,0.,0.
26.500,-9.000,0.000,4.203,-14.681,0.000,0.,0.,0.,0.,0.,0.
26.500,-8.000,0.000,3.726,-14.668,0.000,0.,0.,0.,0.,0.,0.
26.500,-7.000,0.000,3.253,-14.657,0.000,0.,0.,0.,0.,0.,0.
26.500,-6.000,0.000,2.782,-14.647,0.000,0.,0.,0.,0.,0.,0.
26.500,-5.000,0.000,2.315,-14.638,0.000,0.,0.,0.,0.,0.,0.
26.500,-4.000,0.000,1.849,-14.631,0.000,0.,0.,0.,0.,0.,0.
26.500,-3.000,0.000,1.385,-14.626,0.000,0.,0.,0.,0.,0.,0.
26.500,-2.000,0.000,0.923,-14.622,0.000,0.,0.,0.,0.,0.,0.
26.500,-1.000,0.000,0.461,-14.620,0.000,0.,0.,0.,0.,0.,0.
26.500,0.000,0.000,0.000,-14.619,0.000,0.,0.,0.,0.,0.,0.
26.500,1.000,0.000,-0.461,-14.620,0.000,0.,0.,0.,0.,0.,0.
26.500,2.000,0.000,-0.923,-14.622,0.000,0.,0.,0.,0.,0.,0.
26.500,3.000,0.000,-1.385,-14.626,0.000,0.,0.,0.,0.,0.,0.
26.500,4.000,0.000,-1.849,-14.631,0.000,0.,0.,0.,0.,0.,0.
26.500,5.000,0.000,-2.315,-14.638,0.000,0.,0.,0.,0.,0.,0.
26.500,6.000,0.000,-2.782,-14.647,0.000,0.,0.,0.,0.,0.,0.
26.500,7.000,0.000,-3.253,-14.657,0.000,0.,0.,0.,0.,0.,0.
26.500,8.000,0.000,-3.726,-14.668,0.000,0.,0.,0.,0.,0.,0.
26.500,9.000,0.000,-4.203,-14.681,0.000,0.,0.,0.,0.,0.,0.
26.500,10.000,0.000,-4.684,-14.696,0.000,0.,0.,0.,0.,0.,0.
26.500,11.000,0.000,-5.170,-14.712,0.000,0.,0.,0.,0.,0.,0.
26.500,12.000,0.000,-5.660,-14.729,0.000,0.,0.,0.,0.,0.,0.
27.500,-12.000,0.000,5.598,-14.236,0.000,0.,0.,0.,0.,0.,0.
27.500,-11.000,0.000,5.113,-14.218,0.000,0.,0.,0.,0.,0.,0.
27.500,-10.000,0.000,4.633,-14.201,0.000,0.,0.,0.,0.,0.,0.
27.500,-9.000,0.000,4.157,-14.186,0.000,0.,0.,0.,0.,0.,0.
27.500,-8.000,0.000,3.685,-14.172,0.000,0.,0.,0.,0.,0.,0.
27.500,-7.000,0.000,3.217,-14.161,0.000,0.,0.,0.,0.,0.,0.
27.500,-6.000,0.000,2.751,-14.150,0.000,0.,0.,0.,0.,0.,0.
27.500,-5.000,0.000,2.289,-14.142,0.000,0.,0.,0.,0.,0.,0.
27.500,-4.000,0.000,1.828,-14.134,0.000,0.,0.,0.,0.,0.,0.
27.500,-3.000,0.000,1.370,-14.129,0.000,0.,0.,0.,0.,0.,0.
27.500,-2.000,0.000,0.912,-14.125,0.000,0.,0.,0.,0.,0.,0.
27.500,-1.000,0.000,0.456,-14.123,0.000,0.,0.,0.,0.,0.,0.
27.500,0.000,0.000,0.000,-14.122,0.000,0.,0.,0.,0.,0.,0.
27.500,1.000,0.000,-0.456,-14.123,0.000,0.,0.,0.,0.,0.,0.
27.500,2.000,0.000,-0.912,-14.125,0.000,0.,0.,0.,0.,0.,0.
27.500,3.000,0.000,-1.370,-14.129,0.000,0.,0.,0.,0.,0.,0.
27.500,4.000,0.000,-1.828,-14.134,0.000,0.,0.,0.,0.,0.,0.
27.500,5.000,0.000,-2.289,-14.142,0.000,0.,0.,0.,0.,0.,0.
27.500,6.000,0.000,-2.751,-14.150,0.000,0.,0.,0.,0.,0.,0.
27.500,7.000,0.000,-3.217,-14.161,0.000,0.,0.,0.,0.,0.,0.
27.500,8.000,0.000,-3.685,-14.172,0.000,0.,0.,0.,0.,0.,0.
27.500,9.000,0.000,-4.157,-14.186,0.000,0.,0.,0.,0.,0.,0.
27.500,10.000,0.000,-4.633,-14.201,0.000,0.,0.,0.,0.,0.,0.
27.500,11.000,0.000,-5.113,-14.218,0.000,0.,0.,0.,0.,0.,0.
27.500,12.000,0.000,-5.598,-14.236,0.000,0.,0.,0.,0.,0.,0.
28.500,-12.000,0.000,5.533,-13.748,0.000,0.,0.,0.,0.,0.,0.
28.500,-11.000,0.000,5.054,-13.729,0.000,0.,0.,0.,0.,0.,0.
28.500,-10.000,0.000,4.579,-13.712,0.000,0.,0.,0.,0.,0.,0.
28.500,-9.000,0.000,4.108,-13.696,0.000,0.,0.,0.,0.,0.,0.
28.500,-8.000,0.000,3.642,-13.682,0.000,0.,0.,0.,0.,0.,0.
28.500,-7.000,0.000,3.179,-13.670,0.000,0.,0.,0.,0.,0.,0.
28.500,-6.000,0.000,2.719,-13.659,0.000,0.,0.,0.,0.,0.,0.
28.500,-5.000,0.000,2.262,-13.650,0.000,0.,0.,0.,0.,0.,0.
28.500,-4.000,0.000,1.807,-13.643,0.000,0.,0.,0.,0.,0.,0.
28.500,-3.000,0.000,1.354,-13.637,0.000,0.,0.,0.,0.,0.,0.
28.500,-2.000,0.000,0.902,-13.633,0.000,0.,0.,0.,0.,0.,0.
28.500,-1.000,0.000,0.451,-13.630,0.000,0.,0.,0.,0.,0.,0.
28.500,0.000,0.000,0.000,-13.630,0.000,0.,0.,0.,0.,0.,0.
28.500,1.000,0.000,-0.451,-13.630,0.000,0.,0.,0.,0.,0.,0.
28.500,2.000,0.000,-0.902,-13.633,0.000,0.,0.,0.,0.,0.,0.
28.500,3.000,0.000,-1.354,-13.637,0.000,0.,0.,0.,0.,0.,0.
28.500,4.000,0.000,-1.807,-13.643,0.000,0.,0.,0.,0.,0.,0.
28.500,5.000,0.000,-2.262,-13.650,0.000,0.,0.,0.,0.,0.,0.
28.500,6.000,0.000,-2.719,-13.659,0.000,0.,0.,0.,0.,0.,0.
28.500,7.000,0.000,-3.179,-13.670,0.000,0.,0.,0.,0.,0.,0.
28.500,8.000,0.000,-3.642,-13.682,0.000,0.,0.,0.,0.,0.,0.
28.500,9.000,0.000,-4.108,-13.696,0.000,0.,0.,0.,0.,0.,0.
28.500,10.000,0.000,-4.579,-13.712,0.000,0.,0.,0.,0.,0.,0.
28.500,11.000,0.000,-5.054,-13.729,0.000,0.,0.,0.,0.,0.,0.
28.500,12.000,0.000,-5.533,-13.748,0.000,0.,0.,0.,0.,0.,0.
29.500,-12.000,0.000,5.467,-13.265,0.000,0.,0.,0.,0.,0.,0.
29.500,-11.000,0.000,4.992,-13.246,0.000,0.,0.,0.,0.,0.,0.
29.500,-10.000,0.000,4.523,-13.228,0.000,0.,0.,0.,0.,0.,0.
29.500,-9.000,0.000,4.058,-13.212,0.000,0.,0.,0.,0.,0.,0.
29.500,-8.000,0.000,3.597,-13.197,0.000,0.,0.,0.,0.,0.,0.
29.500,-7.000,0.000,3.140,-13.184,0.000,0.,0.,0.,0.,0.,0.
29.500,-6.000,0.000,2.686,-13.173,0.000,0.,0.,0.,0.,0.,0.
29.500,-5.000,0.000,2.234,-13.164,0.000,0.,0.,0.,0.,0.,0.
29.500,-4.000,0.000,1.785,-13.156,0.000,0.,0.,0.,0.,0.,0.
29.500,-3.000,0.000,1.337,-13.150,0.000,0.,0.,0.,0.,0.,0.
29.500,-2.000,0.000,0.891,-13.146,0.000,0.,0.,0.,0.,0.,0.
29.500,-1.000,0.000,0.445,-13.144,0.000,0.,0.,0.,0.,0.,0.
29.500,0.000,0.000,0.000,-13.143,0.000,0.,0.,0.,0.,0.,0.
29.500,1.000,0.000,-0.445,-13.144,0.000,0.,0.,0.,0.,0.,0.
29.500,2.000,0.000,-0.891,-13.146,0.000,0.,0.,0.,0.,0.,0.
29.500,3.000,0.000,-1.337,-13.150,0.000,0.,0.,0.,0.,0.,0.
29.500,4.000,0.000,-1.785,-13.156,0.000,0.,0.,0.,0.,0.,0.
29.500,5.000,0.000,-2.234,-13.164,0.000,0.,0.,0.,0.,0.,0.
29.500,6.000,0.000,-2.686,-13.173,0.000,0.,0.,0.,0.,0.,0.
29.500,7.000,0.000,-3.140,-13.184,0.000,0.,0.,0.,0.,0.,0.
29.500,8.000,0.000,-3.597,-13.197,0.000,0.,0.,0.,0.,0.,0.
29.500,9.000,0.000,-4.058,-13.212,0.000,0.,0.,0.,0.,0.,0.
29.500,10.000,0.000,-4.523,-13.228,0.000,0.,0.,0.,0.,0.,0.
29.500,11.000,0.000,-4.992,-13.246,0.000,0.,0.,0.,0.,0.,0.
29.500,12.000,0.000,-5.467,-13.265,0.000,0.,0.,0.,0.,0.,0.
30.500,-12.000,0.000,5.398,-12.788,0.000,0.,0.,0.,0.,0.,0.
30.500,-11.000,0.000,4.929,-12.768,0.000,0.,0.,0.,0.,0.,0.
30.500,-10.000,0.000,4.466,-12.750,0.000,0.,0.,0.,0.,0.,0.
30.500,-9.000,0.000,4.006,-12.733,0.000,0.,0.,0.,0.,0.,0.
30.500,-8.000,0.000,3.551,-12.718,0.000,0.,0.,0.,0.,0.,0.
30.500,-7.000,0.000,3.100,-12.705,0.000,0.,0.,0.,0.,0.,0.
30.500,-6.000,0.000,2.651,-12.693,0.000,0.,0.,0.,0.,0.,0.
30.500,-5.000,0.000,2.205,-12.684,0.000,0.,0.,0.,0.,0.,0.
30.500,-4.000,0.000,1.761,-12.676,0.000,0.,0.,0.,0.,0.,0.
30.500,-3.000,0.000,1.320,-12.670,0.000,0.,0.,0.,0.,0.,0.
30.500,-2.000,0.000,0.879,-12.665,0.000,0.,0.,0.,0.,0.,0.
30.500,-1.000,0.000,0.439,-12.663,0.000,0.,0.,0.,0.,0.,0.
30.500,0.000,0.000,0.000,-12.662,0.000,0.,0.,0.,0.,0.,0.
30.500,1.000,0.000,-0.439,-12.663,0.000,0.,0.,0.,0.,0.,0.
30.500,2.000,0.000,-0.879,-12.665,0.000,0.,0.,0.,0.,0.,0.
30.500,3.000,0.000,-1.320,-12.670,0.000,0.,0.,0.,0.,0.,0.
30.500,4.000,0.000,-1.761,-12.676,0.000,0.,0.,0.,0.,0.,0.
30.500,5.000,0.000,-2.205,-12.684,0.000,0.,0.,0.,0.,0.,0.
30.500,6.000,0.000,-2.651,-12.693,0.000,0.,0.,0.,0.,0.,0.
30.500,7.000,0.000,-3.100,-12.705,0.000,0.,0.,0.,0.,0.,0.
30.500,8.000,0.000,-3.551,-12.718,0.000,0.,0.,0.,0.,0.,0.
30.500,9.000,0.000,-4.006,-12.733,0.000,0.,0.,0.,0.,0.,0.
30.500,10.000,0.000,-4.466,-12.750,0.000,0.,0.,0.,0.,0.,0.
30.500,11.000,0.000,-4.929,-12.768,0.000,0.,0.,0.,0.,0.,0.
30.500,12.000,0.000,-5.398,-12.788,0.000,0.,0.,0.,0.,0.,0.
31.500,-12.000,0.000,5.326,-12.317,0.000,0.,0.,0.,0.,0.,0.
31.500,-11.000,0.000,4.864,-12.296,0.000,0.,0.,0.,0.,0.,0.
31.500,-10.000,0.000,4.406,-12.277,0.000,0.,0.,0.,0.,0.,0.
31.500,-9.000,0.000,3.953,-12.260,0.000,0.,0.,0.,0.,0.,0.
31.500,-8.000,0.000,3.504,-12.244,0.000,0.,0.,0.,0.,0.,0.
31.500,-7.000,0.000,3.058,-12.231,0.000,0.,0.,0.,0.,0.,0.
31.500,-6.000,0.000,2.615,-12.219,0.000,0.,0.,0.,0.,0.,0.
31.500,-5.000,0.000,2.175,-12.209,0.000,0.,0.,0.,0.,0.,0.
31.500,-4.000,0.000,1.738,-12.201,0.000,0.,0.,0.,0.,0.,0.
31.500,-3.000,0.000,1.302,-12.195,0.000,0.,0.,0.,0.,0.,0.
31.500,-2.000,0.000,0.867,-12.190,0.000,0.,0.,0.,0.,0.,0.
31.500,-1.000,0.000,0.433,-12.187,0.000,0.,0.,0.,0.,0.,0.
31.500,0.000,0.000,0.000,-12.186,0.000,0.,0.,0.,0.,0.,0.
31.500,1.000,0.000,-0.433,-12.187,0.000,0.,0.,0.,0.,0.,0.
31.500,2.000,0.000,-0.867,-12.190,0.000,0.,0.,0.,0.,0.,0.
31.500,3.000,0.000,-1.302,-12.195,0.000,0.,0.,0.,0.,0.,0.
31.500,4.000,0.000,-1.738,-12.201,0.000,0.,0.,0.,0.,0.,0.
31.500,5.000,0.000,-2.175,-12.209,0.000,0.,0.,0.,0.,0.,0.
31.500,6.000,0.000,-2.615,-12.219,0.000,0.,0.,0.,0.,0.,0.
31.500,7.000,0.000,-3.058,-12.231,0.000,0.,0.,0.,0.,0.,0.
31.500,8.000,0.000,-3.504,-12.244,0.000,0.,0.,0.,0.,0.,0.
31.500,9.000,0.000,-3.953,-12.260,0.000,0.,0.,0.,0.,0.,0.
31.500,10.000,0.000,-4.406,-12.277,0.000,0.,0.,0.,0.,0.,0.
31.500,11.000,0.000,-4.864,-12.296,0.000,0.,0.,0.,0.,0.,0.
31.500,12.000,0.000,-5.326,-12.317,0.000,0.,0.,0.,0.,0.,0.
32.500,-12.000,0.000,5.252,-11.852,0.000,0.,0.,0.,0.,0.,0.
32.500,-11.000,0.000,4.796,-11.831,0.000,0.,0.,0.,0.,0.,0.
32.500,-10.000,0.000,4.345,-11.811,0.000,0.,0.,0.,0.,0.,0.
32.500,-9.000,0.000,3.898,-11.793,0.000,0.,0.,0.,0.,0.,0.
32.500,-8.000,0.000,3.454,-11.777,0.000,0.,0.,0.,0.,0.,0.
32.500,-7.000,0.000,3.015,-11.763,0.000,0.,0.,0.,0.,0.,0.
32.500,-6.000,0.000,2.578,-11.751,0.000,0.,0.,0.,0.,0.,0.
32.500,-5.000,0.000,2.145,-11.741,0.000,0.,0.,0.,0.,0.,0.
32.500,-4.000,0.000,1.713,-11.732,0.000,0.,0.,0.,0.,0.,0.
32.500,-3.000,0.000,1.283,-11.726,0.000,0.,0.,0.,0.,0.,0.
32.500,-2.000,0.000,0.855,-11.721,0.000,0.,0.,0.,0.,0.,0.
32.500,-1.000,0.000,0.427,-11.718,0.000,0.,0.,0.,0.,0.,0.
32.500,0.000,0.000,0.000,-11.717,0.000,0.,0.,0.,0.,0.,0.
32.500,1.000,0.000,-0.427,-11.718,0.000,0.,0.,0.,0.,0.,0.
32.500,2.000,0.000,-0.855,-11.721,0.000,0.,0.,0.,0.,0.,0.
32.500,3.000,0.000,-1.283,-11.726,0.000,0.,0.,0.,0.,0.,0.
32.500,4.000,0.000,-1.713,-11.732,0.000,0.,0.,0.,0.,0.,0.
32.500,5.000,0.000,-2.145,-11.741,0.000,0.,0.,0.,0.,0.,0.
32.500,6.000,0.000,-2.578,-11.751,0.000,0.,0.,0.,0.,0.,0.
32.500,7.000,0.000,-3.015,-11.763,0.000,0.,0.,0.,0.,0.,0.
32.500,8.000,0.000,-3.454,-11.777,0.000,0.,0.,0.,0.,0.,0.
32.500,9.000,0.000,-3.898,-11.793,0.000,0.,0.,0.,0.,0.,0.
32.500,10.000,0.000,-4.345,-11.811,0.000,0.,0.,0.,0.,0.,0.
32.500,11.000,0.000,-4.796,-11.831,0.000,0.,0.,0.,0.,0.,0.
32.500,12.000,0.000,-5.252,-11.852,0.000,0.,0.,0.,0.,0.,0.
33.500,-12.000,0.000,5.176,-11.393,0.000,0.,0.,0.,0.,0.,0.
33.500,-11.000,0.000,4.726,-11.371,0.000,0.,0.,0.,0.,0.,0.
33.500,-10.000,0.000,4.281,-11.351,0.000,0.,0.,0.,0.,0.,0.
33.500,-9.000,0.000,3.841,-11.332,0.000,0.,0.,0.,0.,0.,0.
33.500,-8.000,0.000,3.404,-11.316,0.000,0.,0.,0.,0.,0.,0.
33.500,-7.000,0.000,2.971,-11.302,0.000,0.,0.,0.,0.,0.,0.
33.500,-6.000,0.000,2.540,-11.289,0.000,0.,0.,0.,0.,0.,0.
33.500,-5.000,0.000,2.113,-11.278,0.000,0.,0.,0.,0.,0.,0.
33.500,-4.000,0.000,1.688,-11.270,0.000,0.,0.,0.,0.,0.,0.
33.500,-3.000,0.000,1.264,-11.263,0.000,0.,0.,0.,0.,0.,0.
33.500,-2.000,0.000,0.842,-11.258,0.000,0.,0.,0.,0.,0.,0.
33.500,-1.000,0.000,0.421,-11.255,0.000,0.,0.,0.,0.,0.,0.
33.500,0.000,0.000,0.000,-11.254,0.000,0.,0.,0.,0.,0.,0.
33.500,1.000,0.000,-0.421,-11.255,0.000,0.,0.,0.,0.,0.,0.
33.500,2.000,0.000,-0.842,-11.258,0.000,0.,0.,0.,0.,0.,0.
33.500,3.000,0.000,-1.264,-11.263,0.000,0.,0.,0.,0.,0.,0.
33.500,4.000,0.000,-1.688,-11.270,0.000,0.,0.,0.,0.,0.,0.
33.500,5.000,0.000,-2.113,-11.278,0.000,0.,0.,0.,0.,0.,0.
33.500,6.000,0.000,-2.540,-11.289,0.000,0.,0.,0.,0.,0.,0.
33.500,7.000,0.000,-2.971,-11.302,0.000,0.,0.,0.,0.,0.,0.
33.500,8.000,0.000,-3.404,-11.316,0.000,0.,0.,0.,0.,0.,0.
33.500,9.000,0.000,-3.841,-11.332,0.000,0.,0.,0.,0.,0.,0.
33.500,10.000,0.000,-4.281,-11.351,0.000,0.,0.,0.,0.,0.,0.
33.500,11.000,0.000,-4.726,-11.371,0.000,0.,0.,0.,0.,0.,0.
33.500,12.000,0.000,-5.176,-11.393,0.000,0.,0.,0.,0.,0.,0.
34.500,-12.000,0.000,5.098,-10.941,0.000,0.,0.,0.,0.,0.,0.
34.500,-11.000,0.000,4.655,-10.918,0.000,0.,0.,0.,0.,0.,0.
34.500,-10.000,0.000,4.216,-10.897,0.000,0.,0.,0.,0.,0.,0.
34.500,-9.000,0.000,3.782,-10.878,0.000,0.,0.,0.,0.,0.,0.
34.500,-8.000,0.000,3.352,-10.861,0.000,0.,0.,0.,0.,0.,0.
34.500,-7.000,0.000,2.925,-10.846,0.000,0.,0.,0.,0.,0.,0.
34.500,-6.000,0.000,2.501,-10.834,0.000,0.,0.,0.,0.,0.,0.
34.500,-5.000,0.000,2.080,-10.823,0.000,0.,0.,0.,0.,0.,0.
34.500,-4.000,0.000,1.662,-10.814,0.000,0.,0.,0.,0.,0.,0.
34.500,-3.000,0.000,1.245,-10.807,0.000,0.,0.,0.,0.,0.,0.
34.500,-2.000,0.000,0.829,-10.802,0.000,0.,0.,0.,0.,0.,0.
34.500,-1.000,0.000,0.414,-10.799,0.000,0.,0.,0.,0.,0.,0.
34.500,0.000,0.000,0.000,-10.798,0.000,0.,0.,0.,0.,0.,0.
34.500,1.000,0.000,-0.414,-10.799,0.000,0.,0.,0.,0.,0.,0.
34.500,2.000,0.000,-0.829,-10.802,0.000,0.,0.,0.,0.,0.,0.
34.500,3.000,0.000,-1.245,-10.807,0.000,0.,0.,0.,0.,0.,0.
34.500,4.000,0.000,-1.662,-10.814,0.000,0.,0.,0.,0.,0.,0.
34.500,5.000,0.000,-2.080,-10.823,0.000,0.,0.,0.,0.,0.,0.
34.500,6.000,0.000,-2.501,-10.834,0.000,0.,0.,0.,0.,0.,0.
34.500,7.000,0.000,-2.925,-10.846,0.000,0.,0.,0.,0.,0.,0.
34.500,8.000,0.000,-3.352,-10.861,0.000,0.,0.,0.,0.,0.,0.
34.500,9.000,0.000,-3.782,-10.878,0.000,0.,0.,0.,0.,0.,0.
34.500,10.000,0.000,-4.216,-10.897,0.000,0.,0.,0.,0.,0.,0.
34.500,11.000,0.000,-4.655,-10.918,0.000,0.,0.,0.,0.,0.,0.
34.500,12.000,0.000,-5.098,-10.941,0.000,0.,0.,0.,0.,0.,0.
35.500,-12.000,0.000,5.017,-10.495,0.000,0.,0.,0.,0.,0.,0.
35.500,-11.000,0.000,4.581,-10.472,0.000,0.,0.,0.,0.,0.,0.
35.500,-10.000,0.000,4.149,-10.450,0.000,0.,0.,0.,0.,0.,0.
35.500,-9.000,0.000,3.721,-10.431,0.000,0.,0.,0.,0.,0.,0.
35.500,-8.000,0.000,3.298,-10.413,0.000,0.,0.,0.,0.,0.,0.
35.500,-7.000,0.000,2.878,-10.398,0.000,0.,0.,0.,0.,0.,0.
35.500,-6.000,0.000,2.461,-10.385,0.000,0.,0.,0.,0.,0.,0.
35.500,-5.000,0.000,2.047,-10.373,0.000,0.,0.,0.,0.,0.,0.
35.500,-4.000,0.000,1.635,-10.364,0.000,0.,0.,0.,0.,0.,0.
35.500,-3.000,0.000,1.225,-10.357,0.000,0.,0.,0.,0.,0.,0.
35.500,-2.000,0.000,0.816,-10.352,0.000,0.,0.,0.,0.,0.,0.
35.500,-1.000,0.000,0.408,-10.349,0.000,0.,0.,0.,0.,0.,0.
35.500,0.000,0.000,0.000,-10.348,0.000,0.,0.,0.,0.,0.,0.
35.500,1.000,0.000,-0.408,-10.349,0.000,0.,0.,0.,0.,0.,0.
35.500,2.000,0.000,-0.816,-10.352,0.000,0.,0.,0.,0.,0.,0.
35.500,3.000,0.000,-1.225,-10.357,0.000,0.,0.,0.,0.,0.,0.
35.500,4.000,0.000,-1.635,-10.364,0.000,0.,0.,0.,0.,0.,0.
35.500,5.000,0.000,-2.047,-10.373,0.000,0.,0.,0.,0.,0.,0.
35.500,6.000,0.000,-2.461,-10.385,0.000,0.,0.,0.,0.,0.,0.
35.500,7.000,0.000,-2.878,-10.398,0.000,0.,0.,0.,0.,0.,0.
35.500,8.000,0.000,-3.298,-10.413,0.000,0.,0.,0.,0.,0.,0.
35.500,9.000,0.000,-3.721,-10.431,0.000,0.,0.,0.,0.,0.,0.
35.500,10.000,0.000,-4.149,-10.450,0.000,0.,0.,0.,0.,0.,0.
35.500,11.000,0.000,-4.581,-10.472,0.000,0.,0.,0.,0.,0.,0.
35.500,12.000,0.000,-5.017,-10.495,0.000,0.,0.,0.,0.,0.,0.
36.500,-12.000,0.000,4.934,-10.056,0.000,0.,0.,0.,0.,0.,0.
36.500,-11.000,0.000,4.505,-10.032,0.000,0.,0.,0.,0.,0.,0.
36.500,-10.000,0.000,4.080,-10.010,0.000,0.,0.,0.,0.,0.,0.
36.500,-9.000,0.000,3.659,-9.990,0.000,0.,0.,0.,0.,0.,0.
36.500,-8.000,0.000,3.243,-9.972,0.000,0.,0.,0.,0.,0.,0.
36.500,-7.000,0.000,2.829,-9.956,0.000,0.,0.,0.,0.,0.,0.
36.500,-6.000,0.000,2.420,-9.943,0.000,0.,0.,0.,0.,0.,0.
36.500,-5.000,0.000,2.012,-9.931,0.000,0.,0.,0.,0.,0.,0.
36.500,-4.000,0.000,1.607,-9.922,0.000,0.,0.,0.,0.,0.,0.
36.500,-3.000,0.000,1.204,-9.914,0.000,0.,0.,0.,0.,0.,0.
36.500,-2.000,0.000,0.802,-9.909,0.000,0.,0.,0.,0.,0.,0.
36.500,-1.000,0.000,0.401,-9.906,0.000,0.,0.,0.,0.,0.,0.
36.500,0.000,0.000,0.000,-9.905,0.000,0.,0.,0.,0.,0.,0.
36.500,1.000,0.000,-0.401,-9.906,0.000,0.,0.,0.,0.,0.,0.
36.500,2.000,0.000,-0.802,-9.909,0.000,0.,0.,0.,0.,0.,0.
36.500,3.000,0.000,-1.204,-9.914,0.000,0.,0.,0.,0.,0.,0.
36.500,4.000,0.000,-1.607,-9.922,0.000,0.,0.,0.,0.,0.,0.
36.500,5.000,0.000,-2.012,-9.931,0.000,0.,0.,0.,0.,0.,0.
36.500,6.000,0.000,-2.420,-9.943,0.000,0.,0.,0.,0.,0.,0.
36.500,7.000,0.000,-2.829,-9.956,0.000,0.,0.,0.,0.,0.,0.
36.500,8.000,0.000,-3.243,-9.972,0.000,0.,0.,0.,0.,0.,0.
36.500,9.000,0.000,-3.659,-9.990,0.000,0.,0.,0.,0.,0.,0.
36.500,10.000,0.000,-4.080,-10.010,0.000,0.,0.,0.,0.,0.,0.
36.500,11.000,0.000,-4.505,-10.032,0.000,0.,0.,0.,0.,0.,0.
36.500,12.000,0.000,-4.934,-10.056,0.000,0.,0.,0.,0.,0.,0.
37.500,-12.000,0.000,4.849,-9.624,0.000,0.,0.,0.,0.,0.,0.
37.500,-11.000,0.000,4.426,-9.599,0.000,0.,0.,0.,0.,0.,0.
37.500,-10.000,0.000,4.009,-9.577,0.000,0.,0.,0.,0.,0.,0.
37.500,-9.000,0.000,3.595,-9.556,0.000,0.,0.,0.,0.,0.,0.
37.500,-8.000,0.000,3.186,-9.538,0.000,0.,0.,0.,0.,0.,0.
37.500,-7.000,0.000,2.780,-9.522,0.000,0.,0.,0.,0.,0.,0.
37.500,-6.000,0.000,2.377,-9.508,0.000,0.,0.,0.,0.,0.,0.
37.500,-5.000,0.000,1.977,-9.496,0.000,0.,0.,0.,0.,0.,0.
37.500,-4.000,0.000,1.579,-9.486,0.000,0.,0.,0.,0.,0.,0.
37.500,-3.000,0.000,1.182,-9.478,0.000,0.,0.,0.,0.,0.,0.
37.500,-2.000,0.000,0.788,-9.473,0.000,0.,0.,0.,0.,0.,0.
37.500,-1.000,0.000,0.394,-9.470,0.000,0.,0.,0.,0.,0.,0.
37.500,0.000,0.000,0.000,-9.469,0.000,0.,0.,0.,0.,0.,0.
37.500,1.000,0.000,-0.394,-9.470,0.000,0.,0.,0.,0.,0.,0.
37.500,2.000,0.000,-0.788,-9.473,0.000,0.,0.,0.,0.,0.,0.
37.500,3.000,0.000,-1.182,-9.478,0.000,0.,0.,0.,0.,0.,0.
37.500,4.000,0.000,-1.579,-9.486,0.000,0.,0.,0.,0.,0.,0.
