x;y;z;u;v;w;X;Y;Z;Sigma_11;Sigma_22;Sigma_12;Epsilon_11;Epsilon_22;Gamma_12;Strain Energy CCM
46.500;8.000;0.000;-0.130;-0.299;0.000;46.370;7.701;0.000;14.284800;0.000000;1.771200;0.003571;-0.001071;0.001151;0.026527
46.500;9.000;0.000;-0.147;-0.300;0.000;46.353;8.700;0.000;16.070400;0.000000;1.444800;0.004018;-0.001205;0.000939;0.032961
46.500;10.000;0.000;-0.164;-0.301;0.000;46.336;9.699;0.000;17.856000;0.000000;1.080000;0.004464;-0.001339;0.000702;0.040234
46.500;11.000;0.000;-0.181;-0.303;0.000;46.319;10.697;0.000;19.641600;0.000000;0.676800;0.004910;-0.001473;0.000440;0.048373
46.500;12.000;0.000;-0.199;-0.304;0.000;46.301;11.696;0.000;21.427200;0.000000;0.235200;0.005357;-0.001607;0.000153;0.057409
47.500;-12.000;0.000;0.193;-0.287;0.000;47.693;-12.287;0.000;-21.888000;0.000000;0.235200;-0.005472;0.001642;0.000153;0.059904
47.500;-11.000;0.000;0.176;-0.285;0.000;47.676;-11.285;0.000;-20.064000;0.000000;0.676800;-0.005016;0.001505;0.000440;0.050469
47.500;-10.000;0.000;0.160;-0.284;0.000;47.660;-10.284;0.000;-18.240000;0.000000;1.080000;-0.004560;0.001368;0.000702;0.041966
47.500;-9.000;0.000;0.143;-0.282;0.000;47.643;-9.282;0.000;-16.416000;0.000000;1.444800;-0.004104;0.001231;0.000939;0.034364
47.500;-8.000;0.000;0.127;-0.281;0.000;47.627;-8.281;0.000;-14.592000;0.000000;1.771200;-0.003648;0.001094;0.001151;0.027635
47.500;-7.000;0.000;0.110;-0.280;0.000;47.610;-7.280;0.000;-12.768000;0.000000;2.059200;-0.003192;0.000958;0.001338;0.021756
47.500;-6.000;0.000;0.094;-0.279;0.000;47.594;-6.279;0.000;-10.944000;0.000000;2.308800;-0.002736;0.000821;0.001501;0.016704
47.500;-5.000;0.000;0.078;-0.278;0.000;47.578;-5.278;0.000;-9.120000;0.000000;2.520000;-0.002280;0.000684;0.001638;0.012461
47.500;-4.000;0.000;0.063;-0.278;0.000;47.563;-4.278;0.000;-7.296000;0.000000;2.692800;-0.001824;0.000547;0.001750;0.009011
47.500;-3.000;0.000;0.047;-0.277;0.000;47.547;-3.277;0.000;-5.472000;0.000000;2.827200;-0.001368;0.000410;0.001838;0.006341
47.500;-2.000;0.000;0.031;-0.277;0.000;47.531;-2.277;0.000;-3.648000;0.000000;2.923200;-0.000912;0.000274;0.001900;0.004441
47.500;-1.000;0.000;0.016;-0.277;0.000;47.516;-1.277;0.000;-1.824000;0.000000;2.980800;-0.000456;0.000137;0.001938;0.003304
47.500;0.000;0.000;0.000;-0.277;0.000;47.500;-0.277;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
47.500;1.000;0.000;-0.016;-0.277;0.000;47.484;0.723;0.000;1.824000;0.000000;2.980800;0.000456;-0.000137;0.001938;0.003304
47.500;2.000;0.000;-0.031;-0.277;0.000;47.469;1.723;0.000;3.648000;0.000000;2.923200;0.000912;-0.000274;0.001900;0.004441
47.500;3.000;0.000;-0.047;-0.277;0.000;47.453;2.723;0.000;5.472000;0.000000;2.827200;0.001368;-0.000410;0.001838;0.006341
47.500;4.000;0.000;-0.063;-0.278;0.000;47.437;3.722;0.000;7.296000;0.000000;2.692800;0.001824;-0.000547;0.001750;0.009011
47.500;5.000;0.000;-0.078;-0.278;0.000;47.422;4.722;0.000;9.120000;0.000000;2.520000;0.002280;-0.000684;0.001638;0.012461
47.500;6.000;0.000;-0.094;-0.279;0.000;47.406;5.721;0.000;10.944000;0.000000;2.308800;0.002736;-0.000821;0.001501;0.016704
47.500;7.000;0.000;-0.110;-0.280;0.000;47.390;6.720;0.000;12.768000;0.000000;2.059200;0.003192;-0.000958;0.001338;0.021756
47.500;8.000;0.000;-0.127;-0.281;0.000;47.373;7.719;0.000;14.592000;0.000000;1.771200;0.003648;-0.001094;0.001151;0.027635
47.500;9.000;0.000;-0.143;-0.282;0.000;47.357;8.718;0.000;16.416000;0.000000;1.444800;0.004104;-0.001231;0.000939;0.034364
47.500;10.000;0.000;-0.160;-0.284;0.000;47.340;9.716;0.000;18.240000;0.000000;1.080000;0.004560;-0.001368;0.000702;0.041966
47.500;11.000;0.000;-0.176;-0.285;0.000;47.324;10.715;0.000;20.064000;0.000000;0.676800;0.005016;-0.001505;0.000440;0.050469
47.500;12.000;0.000;-0.193;-0.287;0.000;47.307;11.713;0.000;21.888000;0.000000;0.235200;0.005472;-0.001642;0.000153;0.059904
48.500;-12.000;0.000;0.188;-0.270;0.000;48.688;-12.270;0.000;-22.348800;0.000000;0.235200;-0.005587;0.001676;0.000153;0.062452
48.500;-11.000;0.000;0.171;-0.268;0.000;48.671;-11.268;0.000;-20.486400;0.000000;0.676800;-0.005122;0.001536;0.000440;0.052610
48.500;-10.000;0.000;0.155;-0.266;0.000;48.655;-10.266;0.000;-18.624000;0.000000;1.080000;-0.004656;0.001397;0.000702;0.043736
48.500;-9.000;0.000;0.139;-0.265;0.000;48.639;-9.265;0.000;-16.761600;0.000000;1.444800;-0.004190;0.001257;0.000939;0.035797
48.500;-8.000;0.000;0.123;-0.264;0.000;48.623;-8.264;0.000;-14.899200;0.000000;1.771200;-0.003725;0.001117;0.001151;0.028768
48.500;-7.000;0.000;0.107;-0.263;0.000;48.607;-7.263;0.000;-13.036800;0.000000;2.059200;-0.003259;0.000978;0.001338;0.022623
48.500;-6.000;0.000;0.092;-0.262;0.000;48.592;-6.262;0.000;-11.174400;0.000000;2.308800;-0.002794;0.000838;0.001501;0.017341
48.500;-5.000;0.000;0.076;-0.261;0.000;48.576;-5.261;0.000;-9.312000;0.000000;2.520000;-0.002328;0.000698;0.001638;0.012903
48.500;-4.000;0.000;0.061;-0.261;0.000;48.561;-4.261;0.000;-7.449600;0.000000;2.692800;-0.001862;0.000559;0.001750;0.009294
48.500;-3.000;0.000;0.046;-0.260;0.000;48.546;-3.260;0.000;-5.587200;0.000000;2.827200;-0.001397;0.000419;0.001838;0.006500
48.500;-2.000;0.000;0.030;-0.260;0.000;48.530;-2.260;0.000;-3.724800;0.000000;2.923200;-0.000931;0.000279;0.001900;0.004511
48.500;-1.000;0.000;0.015;-0.260;0.000;48.515;-1.260;0.000;-1.862400;0.000000;2.980800;-0.000466;0.000140;0.001938;0.003321
48.500;0.000;0.000;0.000;-0.259;0.000;48.500;-0.259;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
48.500;1.000;0.000;-0.015;-0.260;0.000;48.485;0.740;0.000;1.862400;0.000000;2.980800;0.000466;-0.000140;0.001938;0.003321
48.500;2.000;0.000;-0.030;-0.260;0.000;48.470;1.740;0.000;3.724800;0.000000;2.923200;0.000931;-0.000279;0.001900;0.004511
48.500;3.000;0.000;-0.046;-0.260;0.000;48.454;2.740;0.000;5.587200;0.000000;2.827200;0.001397;-0.000419;0.001838;0.006500
48.500;4.000;0.000;-0.061;-0.261;0.000;48.439;3.739;0.000;7.449600;0.000000;2.692800;0.001862;-0.000559;0.001750;0.009294
48.500;5.000;0.000;-0.076;-0.261;0.000;48.424;4.739;0.000;9.312000;0.000000;2.520000;0.002328;-0.000698;0.001638;0.012903
48.500;6.000;0.000;-0.092;-0.262;0.000;48.408;5.738;0.000;11.174400;0.000000;2.308800;0.002794;-0.000838;0.001501;0.017341
48.500;7.000;0.000;-0.107;-0.263;0.000;48.393;6.737;0.000;13.036800;0.000000;2.059200;0.003259;-0.000978;0.001338;0.022623
48.500;8.000;0.000;-0.123;-0.264;0.000;48.377;7.736;0.000;14.899200;0.000000;1.771200;0.003725;-0.001117;0.001151;0.028768
48.500;9.000;0.000;-0.139;-0.265;0.000;48.361;8.735;0.000;16.761600;0.000000;1.444800;0.004190;-0.001257;0.000939;0.035797
48.500;10.000;0.000;-0.155;-0.266;0.000;48.345;9.734;0.000;18.624000;0.000000;1.080000;0.004656;-0.001397;0.000702;0.043736
48.500;11.000;0.000;-0.171;-0.268;0.000;48.329;10.732;0.000;20.486400;0.000000;0.676800;0.005122;-0.001536;0.000440;0.052610
48.500;12.000;0.000;-0.188;-0.270;0.000;48.312;11.730;0.000;22.348800;0.000000;0.235200;0.005587;-0.001676;0.000153;0.062452
49.500;-12.000;0.000;0.182;-0.253;0.000;49.682;-12.253;0.000;-22.809600;0.000000;0.235200;-0.005702;0.001711;0.000153;0.065053
49.500;-11.000;0.000;0.166;-0.251;0.000;49.666;-11.251;0.000;-20.908800;0.000000;0.676800;-0.005227;0.001568;0.000440;0.054796
49.500;-10.000;0.000;0.150;-0.250;0.000;49.650;-10.250;0.000;-19.008000;0.000000;1.080000;-0.004752;0.001426;0.000702;0.045542
49.500;-9.000;0.000;0.135;-0.248;0.000;49.635;-9.248;0.000;-17.107200;0.000000;1.444800;-0.004277;0.001283;0.000939;0.037260
49.500;-8.000;0.000;0.119;-0.247;0.000;49.619;-8.247;0.000;-15.206400;0.000000;1.771200;-0.003802;0.001140;0.001151;0.029924
49.500;-7.000;0.000;0.104;-0.246;0.000;49.604;-7.246;0.000;-13.305600;0.000000;2.059200;-0.003326;0.000998;0.001338;0.023508
49.500;-6.000;0.000;0.089;-0.245;0.000;49.589;-6.245;0.000;-11.404800;0.000000;2.308800;-0.002851;0.000855;0.001501;0.017991
49.500;-5.000;0.000;0.074;-0.244;0.000;49.574;-5.244;0.000;-9.504000;0.000000;2.520000;-0.002376;0.000713;0.001638;0.013355
49.500;-4.000;0.000;0.059;-0.244;0.000;49.559;-4.244;0.000;-7.603200;0.000000;2.692800;-0.001901;0.000570;0.001750;0.009583
49.500;-3.000;0.000;0.044;-0.243;0.000;49.544;-3.243;0.000;-5.702400;0.000000;2.827200;-0.001426;0.000428;0.001838;0.006662
49.500;-2.000;0.000;0.029;-0.243;0.000;49.529;-2.243;0.000;-3.801600;0.000000;2.923200;-0.000950;0.000285;0.001900;0.004584
49.500;-1.000;0.000;0.015;-0.243;0.000;49.515;-1.243;0.000;-1.900800;0.000000;2.980800;-0.000475;0.000143;0.001938;0.003339
49.500;0.000;0.000;0.000;-0.243;0.000;49.500;-0.243;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
49.500;1.000;0.000;-0.015;-0.243;0.000;49.485;0.757;0.000;1.900800;0.000000;2.980800;0.000475;-0.000143;0.001938;0.003339
49.500;2.000;0.000;-0.029;-0.243;0.000;49.471;1.757;0.000;3.801600;0.000000;2.923200;0.000950;-0.000285;0.001900;0.004584
49.500;3.000;0.000;-0.044;-0.243;0.000;49.456;2.757;0.000;5.702400;0.000000;2.827200;0.001426;-0.000428;0.001838;0.006662
49.500;4.000;0.000;-0.059;-0.244;0.000;49.441;3.756;0.000;7.603200;0.000000;2.692800;0.001901;-0.000570;0.001750;0.009583
49.500;5.000;0.000;-0.074;-0.244;0.000;49.426;4.756;0.000;9.504000;0.000000;2.520000;0.002376;-0.000713;0.001638;0.013355
49.500;6.000;0.000;-0.089;-0.245;0.000;49.411;5.755;0.000;11.404800;0.000000;2.308800;0.002851;-0.000855;0.001501;0.017991
49.500;7.000;0.000;-0.104;-0.246;0.000;49.396;6.754;0.000;13.305600;0.000000;2.059200;0.003326;-0.000998;0.001338;0.023508
49.500;8.000;0.000;-0.119;-0.247;0.000;49.381;7.753;0.000;15.206400;0.000000;1.771200;0.003802;-0.001140;0.001151;0.029924
49.500;9.000;0.000;-0.135;-0.248;0.000;49.365;8.752;0.000;17.107200;0.000000;1.444800;0.004277;-0.001283;0.000939;0.037260
49.500;10.000;0.000;-0.150;-0.250;0.000;49.350;9.750;0.000;19.008000;0.000000;1.080000;0.004752;-0.001426;0.000702;0.045542
49.500;11.000;0.000;-0.166;-0.251;0.000;49.334;10.749;0.000;20.908800;0.000000;0.676800;0.005227;-0.001568;0.000440;0.054796
49.500;12.000;0.000;-0.182;-0.253;0.000;49.318;11.747;0.000;22.809600;0.000000;0.235200;0.005702;-0.001711;0.000153;0.065053
50.500;-12.000;0.000;0.177;-0.237;0.000;50.677;-12.237;0.000;-23.270400;0.000000;0.235200;-0.005818;0.001745;0.000153;0.067707
50.500;-11.000;0.000;0.161;-0.235;0.000;50.661;-11.235;0.000;-21.331200;0.000000;0.676800;-0.005333;0.001600;0.000440;0.057026
50.500;-10.000;0.000;0.146;-0.234;0.000;50.646;-10.234;0.000;-19.392000;0.000000;1.080000;-0.004848;0.001454;0.000702;0.047385
50.500;-9.000;0.000;0.130;-0.232;0.000;50.630;-9.232;0.000;-17.452800;0.000000;1.444800;-0.004363;0.001309;0.000939;0.038753
50.500;-8.000;0.000;0.115;-0.231;0.000;50.615;-8.231;0.000;-15.513600;0.000000;1.771200;-0.003878;0.001164;0.001151;0.031104
50.500;-7.000;0.000;0.101;-0.230;0.000;50.601;-7.230;0.000;-13.574400;0.000000;2.059200;-0.003394;0.001018;0.001338;0.024411
50.500;-6.000;0.000;0.086;-0.229;0.000;50.586;-6.229;0.000;-11.635200;0.000000;2.308800;-0.002909;0.000873;0.001501;0.018655
50.500;-5.000;0.000;0.071;-0.228;0.000;50.571;-5.228;0.000;-9.696000;0.000000;2.520000;-0.002424;0.000727;0.001638;0.013815
50.500;-4.000;0.000;0.057;-0.227;0.000;50.557;-4.227;0.000;-7.756800;0.000000;2.692800;-0.001939;0.000582;0.001750;0.009878
50.500;-3.000;0.000;0.043;-0.227;0.000;50.543;-3.227;0.000;-5.817600;0.000000;2.827200;-0.001454;0.000436;0.001838;0.006828
50.500;-2.000;0.000;0.028;-0.227;0.000;50.528;-2.227;0.000;-3.878400;0.000000;2.923200;-0.000970;0.000291;0.001900;0.004657
50.500;-1.000;0.000;0.014;-0.226;0.000;50.514;-1.226;0.000;-1.939200;0.000000;2.980800;-0.000485;0.000145;0.001938;0.003358
50.500;0.000;0.000;0.000;-0.226;0.000;50.500;-0.226;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
50.500;1.000;0.000;-0.014;-0.226;0.000;50.486;0.774;0.000;1.939200;0.000000;2.980800;0.000485;-0.000145;0.001938;0.003358
50.500;2.000;0.000;-0.028;-0.227;0.000;50.472;1.773;0.000;3.878400;0.000000;2.923200;0.000970;-0.000291;0.001900;0.004657
50.500;3.000;0.000;-0.043;-0.227;0.000;50.457;2.773;0.000;5.817600;0.000000;2.827200;0.001454;-0.000436;0.001838;0.006828
50.500;4.000;0.000;-0.057;-0.227;0.000;50.443;3.773;0.000;7.756800;0.000000;2.692800;0.001939;-0.000582;0.001750;0.009878
50.500;5.000;0.000;-0.071;-0.228;0.000;50.429;4.772;0.000;9.696000;0.000000;2.520000;0.002424;-0.000727;0.001638;0.013815
50.500;6.000;0.000;-0.086;-0.229;0.000;50.414;5.771;0.000;11.635200;0.000000;2.308800;0.002909;-0.000873;0.001501;0.018655
50.500;7.000;0.000;-0.101;-0.230;0.000;50.399;6.770;0.000;13.574400;0.000000;2.059200;0.003394;-0.001018;0.001338;0.024411
50.500;8.000;0.000;-0.115;-0.231;0.000;50.385;7.769;0.000;15.513600;0.000000;1.771200;0.003878;-0.001164;0.001151;0.031104
50.500;9.000;0.000;-0.130;-0.232;0.000;50.370;8.768;0.000;17.452800;0.000000;1.444800;0.004363;-0.001309;0.000939;0.038753
50.500;10.000;0.000;-0.146;-0.234;0.000;50.354;9.766;0.000;19.392000;0.000000;1.080000;0.004848;-0.001454;0.000702;0.047385
50.500;11.000;0.000;-0.161;-0.235;0.000;50.339;10.765;0.000;21.331200;0.000000;0.676800;0.005333;-0.001600;0.000440;0.057026
50.500;12.000;0.000;-0.177;-0.237;0.000;50.323;11.763;0.000;23.270400;0.000000;0.235200;0.005818;-0.001745;0.000153;0.067707
51.500;-12.000;0.000;0.171;-0.221;0.000;51.671;-12.221;0.000;-23.731200;0.000000;0.235200;-0.005933;0.001780;0.000153;0.070414
51.500;-11.000;0.000;0.156;-0.219;0.000;51.656;-11.219;0.000;-21.753600;0.000000;0.676800;-0.005438;0.001632;0.000440;0.059301
51.500;-10.000;0.000;0.141;-0.218;0.000;51.641;-10.218;0.000;-19.776000;0.000000;1.080000;-0.004944;0.001483;0.000702;0.049265
51.500;-9.000;0.000;0.126;-0.216;0.000;51.626;-9.216;0.000;-17.798400;0.000000;1.444800;-0.004450;0.001335;0.000939;0.040276
51.500;-8.000;0.000;0.111;-0.215;0.000;51.611;-8.215;0.000;-15.820800;0.000000;1.771200;-0.003955;0.001187;0.001151;0.032307
51.500;-7.000;0.000;0.097;-0.214;0.000;51.597;-7.214;0.000;-13.843200;0.000000;2.059200;-0.003461;0.001038;0.001338;0.025332
51.500;-6.000;0.000;0.083;-0.213;0.000;51.583;-6.213;0.000;-11.865600;0.000000;2.308800;-0.002966;0.000890;0.001501;0.019331
51.500;-5.000;0.000;0.069;-0.212;0.000;51.569;-5.212;0.000;-9.888000;0.000000;2.520000;-0.002472;0.000742;0.001638;0.014285
51.500;-4.000;0.000;0.055;-0.212;0.000;51.555;-4.212;0.000;-7.910400;0.000000;2.692800;-0.001978;0.000593;0.001750;0.010178
51.500;-3.000;0.000;0.041;-0.211;0.000;51.541;-3.211;0.000;-5.932800;0.000000;2.827200;-0.001483;0.000445;0.001838;0.006998
51.500;-2.000;0.000;0.027;-0.211;0.000;51.527;-2.211;0.000;-3.955200;0.000000;2.923200;-0.000989;0.000297;0.001900;0.004733
51.500;-1.000;0.000;0.014;-0.210;0.000;51.514;-1.210;0.000;-1.977600;0.000000;2.980800;-0.000494;0.000148;0.001938;0.003377
51.500;0.000;0.000;0.000;-0.210;0.000;51.500;-0.210;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
51.500;1.000;0.000;-0.014;-0.210;0.000;51.486;0.790;0.000;1.977600;0.000000;2.980800;0.000494;-0.000148;0.001938;0.003377
51.500;2.000;0.000;-0.027;-0.211;0.000;51.473;1.789;0.000;3.955200;0.000000;2.923200;0.000989;-0.000297;0.001900;0.004733
51.500;3.000;0.000;-0.041;-0.211;0.000;51.459;2.789;0.000;5.932800;0.000000;2.827200;0.001483;-0.000445;0.001838;0.006998
51.500;4.000;0.000;-0.055;-0.212;0.000;51.445;3.788;0.000;7.910400;0.000000;2.692800;0.001978;-0.000593;0.001750;0.010178
51.500;5.000;0.000;-0.069;-0.212;0.000;51.431;4.788;0.000;9.888000;0.000000;2.520000;0.002472;-0.000742;0.001638;0.014285
51.500;6.000;0.000;-0.083;-0.213;0.000;51.417;5.787;0.000;11.865600;0.000000;2.308800;0.002966;-0.000890;0.001501;0.019331
51.500;7.000;0.000;-0.097;-0.214;0.000;51.403;6.786;0.000;13.843200;0.000000;2.059200;0.003461;-0.001038;0.001338;0.025332
51.500;8.000;0.000;-0.111;-0.215;0.000;51.389;7.785;0.000;15.820800;0.000000;1.771200;0.003955;-0.001187;0.001151;0.032307
51.500;9.000;0.000;-0.126;-0.216;0.000;51.374;8.784;0.000;17.798400;0.000000;1.444800;0.004450;-0.001335;0.000939;0.040276
51.500;10.000;0.000;-0.141;-0.218;0.000;51.359;9.782;0.000;19.776000;0.000000;1.080000;0.004944;-0.001483;0.000702;0.049265
51.500;11.000;0.000;-0.156;-0.219;0.000;51.344;10.781;0.000;21.753600;0.000000;0.676800;0.005438;-0.001632;0.000440;0.059301
51.500;12.000;0.000;-0.171;-0.221;0.000;51.329;11.779;0.000;23.731200;0.000000;0.235200;0.005933;-0.001780;0.000153;0.070414
52.500;-12.000;0.000;0.165;-0.206;0.000;52.665;-12.206;0.000;-24.192000;0.000000;0.235200;-0.006048;0.001814;0.000153;0.073175
52.500;-11.000;0.000;0.150;-0.204;0.000;52.650;-11.204;0.000;-22.176000;0.000000;0.676800;-0.005544;0.001663;0.000440;0.061621
52.500;-10.000;0.000;0.136;-0.203;0.000;52.636;-10.203;0.000;-20.160000;0.000000;1.080000;-0.005040;0.001512;0.000702;0.051182
52.500;-9.000;0.000;0.121;-0.201;0.000;52.621;-9.201;0.000;-18.144000;0.000000;1.444800;-0.004536;0.001361;0.000939;0.041829
52.500;-8.000;0.000;0.107;-0.200;0.000;52.607;-8.200;0.000;-16.128000;0.000000;1.771200;-0.004032;0.001210;0.001151;0.033534
52.500;-7.000;0.000;0.094;-0.199;0.000;52.594;-7.199;0.000;-14.112000;0.000000;2.059200;-0.003528;0.001058;0.001338;0.026272
52.500;-6.000;0.000;0.080;-0.198;0.000;52.580;-6.198;0.000;-12.096000;0.000000;2.308800;-0.003024;0.000907;0.001501;0.020022
52.500;-5.000;0.000;0.066;-0.197;0.000;52.566;-5.197;0.000;-10.080000;0.000000;2.520000;-0.002520;0.000756;0.001638;0.014765
52.500;-4.000;0.000;0.053;-0.196;0.000;52.553;-4.196;0.000;-8.064000;0.000000;2.692800;-0.002016;0.000605;0.001750;0.010485
52.500;-3.000;0.000;0.040;-0.196;0.000;52.540;-3.196;0.000;-6.048000;0.000000;2.827200;-0.001512;0.000454;0.001838;0.007170
52.500;-2.000;0.000;0.026;-0.195;0.000;52.526;-2.195;0.000;-4.032000;0.000000;2.923200;-0.001008;0.000302;0.001900;0.004809
52.500;-1.000;0.000;0.013;-0.195;0.000;52.513;-1.195;0.000;-2.016000;0.000000;2.980800;-0.000504;0.000151;0.001938;0.003396
52.500;0.000;0.000;0.000;-0.195;0.000;52.500;-0.195;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
52.500;1.000;0.000;-0.013;-0.195;0.000;52.487;0.805;0.000;2.016000;0.000000;2.980800;0.000504;-0.000151;0.001938;0.003396
52.500;2.000;0.000;-0.026;-0.195;0.000;52.474;1.805;0.000;4.032000;0.000000;2.923200;0.001008;-0.000302;0.001900;0.004809
52.500;3.000;0.000;-0.040;-0.196;0.000;52.460;2.804;0.000;6.048000;0.000000;2.827200;0.001512;-0.000454;0.001838;0.007170
52.500;4.000;0.000;-0.053;-0.196;0.000;52.447;3.804;0.000;8.064000;0.000000;2.692800;0.002016;-0.000605;0.001750;0.010485
52.500;5.000;0.000;-0.066;-0.197;0.000;52.434;4.803;0.000;10.080000;0.000000;2.520000;0.002520;-0.000756;0.001638;0.014765
52.500;6.000;0.000;-0.080;-0.198;0.000;52.420;5.802;0.000;12.096000;0.000000;2.308800;0.003024;-0.000907;0.001501;0.020022
52.500;7.000;0.000;-0.094;-0.199;0.000;52.406;6.801;0.000;14.112000;0.000000;2.059200;0.003528;-0.001058;0.001338;0.026272
52.500;8.000;0.000;-0.107;-0.200;0.000;52.393;7.800;0.000;16.128000;0.000000;1.771200;0.004032;-0.001210;0.001151;0.033534
52.500;9.000;0.000;-0.121;-0.201;0.000;52.379;8.799;0.000;18.144000;0.000000;1.444800;0.004536;-0.001361;0.000939;0.041829
52.500;10.000;0.000;-0.136;-0.203;0.000;52.364;9.797;0.000;20.160000;0.000000;1.080000;0.005040;-0.001512;0.000702;0.051182
52.500;11.000;0.000;-0.150;-0.204;0.000;52.350;10.796;0.000;22.176000;0.000000;0.676800;0.005544;-0.001663;0.000440;0.061621
52.500;12.000;0.000;-0.165;-0.206;0.000;52.335;11.794;0.000;24.192000;0.000000;0.235200;0.006048;-0.001814;0.000153;0.073175
53.500;-12.000;0.000;0.159;-0.191;0.000;53.659;-12.191;0.000;-24.652800;0.000000;0.235200;-0.006163;0.001849;0.000153;0.075988
53.500;-11.000;0.000;0.144;-0.189;0.000;53.644;-11.189;0.000;-22.598400;0.000000;0.676800;-0.005650;0.001695;0.000440;0.063985
53.500;-10.000;0.000;0.131;-0.188;0.000;53.631;-10.188;0.000;-20.544000;0.000000;1.080000;-0.005136;0.001541;0.000702;0.053136
53.500;-9.000;0.000;0.117;-0.186;0.000;53.617;-9.186;0.000;-18.489600;0.000000;1.444800;-0.004622;0.001387;0.000939;0.043412
53.500;-8.000;0.000;0.103;-0.185;0.000;53.603;-8.185;0.000;-16.435200;0.000000;1.771200;-0.004109;0.001233;0.001151;0.034784
53.500;-7.000;0.000;0.090;-0.184;0.000;53.590;-7.184;0.000;-14.380800;0.000000;2.059200;-0.003595;0.001079;0.001338;0.027229
53.500;-6.000;0.000;0.077;-0.183;0.000;53.577;-6.183;0.000;-12.326400;0.000000;2.308800;-0.003082;0.000924;0.001501;0.020725
53.500;-5.000;0.000;0.064;-0.182;0.000;53.564;-5.182;0.000;-10.272000;0.000000;2.520000;-0.002568;0.000770;0.001638;0.015253
53.500;-4.000;0.000;0.051;-0.181;0.000;53.551;-4.181;0.000;-8.217600;0.000000;2.692800;-0.002054;0.000616;0.001750;0.010798
53.500;-3.000;0.000;0.038;-0.181;0.000;53.538;-3.181;0.000;-6.163200;0.000000;2.827200;-0.001541;0.000462;0.001838;0.007346
53.500;-2.000;0.000;0.025;-0.180;0.000;53.525;-2.180;0.000;-4.108800;0.000000;2.923200;-0.001027;0.000308;0.001900;0.004887
53.500;-1.000;0.000;0.013;-0.180;0.000;53.513;-1.180;0.000;-2.054400;0.000000;2.980800;-0.000514;0.000154;0.001938;0.003415
53.500;0.000;0.000;0.000;-0.180;0.000;53.500;-0.180;0.000;0.000000;0.000000;3.000000;0.000000;0.000000;0.001950;0.002925
53.500;1.000;0.000;-0.013;-0.180;0.000;53.487;0.820;0.000;2.054400;0.000000;2.980800;0.000514;-0.000154;0.001938;0.003415
53.500;2.000;0.000;-0.025;-0.180;0.000;53.475;1.820;0.000;4.108800;0.000000;2.923200;0.001027;-0.000308;0.001900;0.004887
53.500;3.000;0.000;-0.038;-0.181;0.000;53.462;2.819;0.000;6.163200;0.000000;2.827200;0.001541;-0.000462;0.001838;0.007346
53.500;4.000;0.000;-0.051;-0.181;0.000;53.449;3.819;0.000;8.217600;0.000000;2.692800;0.002054;-0.000616;0.001750;0.010798
53.500;5.000;0.000;-0.064;-0.182;0.000;53.436;4.818;0.000;10.272000;0.000000;2.520000;0.002568;-0.000770;0.001638;0.015253
53.500;6.000;0.000;-0.077;-0.183;0.000;53.423;5.817;0.000;12.326400;0.000000;2.308800;0.003082;-0.000924;0.001501;0.020725
53.500;7.000;0.000;-0.090;-0.184;0.000;53.410;6.816;0.000;14.380800;0.000000;2.059200;0.003595;-0.001079;0.001338;0.027229
53.500;8.000;0.000;-0.103;-0.185;0.000;53.397;7.815;0.000;16.435200;0.000000;1.771200;0.004109;-0.001233;0.001151;0.034784
